order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FAP425503602,24-Apr-22,789503,25891102,320,25-Apr-22,25-Apr-22,320,1,1,1
FAP426720102,24-Apr-22,789720,25891102,325,26-Apr-22,27-Apr-22,325,1,0,1
FAP425501402,24-Apr-22,789501,25891102,351,25-Apr-22,25-Apr-22,351,1,1,1
FAP426321402,24-Apr-22,789321,25891102,461,26-Apr-22,26-Apr-22,415,0,1,0
FAP425320603,24-Apr-22,789320,25891102,419,25-Apr-22,25-Apr-22,419,1,1,1
FAP427320303,24-Apr-22,789320,25891102,454,27-Apr-22,27-Apr-22,454,1,1,1
FAP427703603,24-Apr-22,789703,25891102,495,27-Apr-22,27-Apr-22,495,1,1,1
FAP427220402,24-Apr-22,789220,25891102,341,27-Apr-22,27-Apr-22,324,0,1,0
FAP427101102,24-Apr-22,789101,25891102,432,27-Apr-22,30-Apr-22,432,1,0,1
FAP427102402,24-Apr-22,789102,25891102,434,27-Apr-22,27-Apr-22,434,1,1,1
FAP425122102,24-Apr-22,789122,25891102,404,25-Apr-22,28-Apr-22,384,0,0,0
FAP426621303,24-Apr-22,789621,25891102,475,26-Apr-22,26-Apr-22,451,0,1,0
FAP426203102,24-Apr-22,789203,25891102,461,26-Apr-22,26-Apr-22,461,1,1,1
FAP425102502,24-Apr-22,789102,25891502,120,25-Apr-22,26-Apr-22,120,1,0,1
FAP426102502,24-Apr-22,789102,25891502,231,26-Apr-22,26-Apr-22,219,0,1,0
FAP427122502,24-Apr-22,789122,25891502,102,27-Apr-22,27-Apr-22,97,0,1,0
FAP427420502,24-Apr-22,789420,25891502,236,27-Apr-22,28-Apr-22,212,0,0,0
FAP425121502,24-Apr-22,789121,25891502,219,25-Apr-22,27-Apr-22,219,1,0,1
FAP427121602,24-Apr-22,789121,25891502,130,27-Apr-22,28-Apr-22,130,1,0,1
FAP427621502,24-Apr-22,789621,25891502,231,27-Apr-22,27-Apr-22,231,1,1,1
FAP427520502,24-Apr-22,789520,25891502,197,27-Apr-22,27-Apr-22,158,0,1,0
FAP427603602,24-Apr-22,789603,25891502,162,27-Apr-22,27-Apr-22,162,1,1,1
FAP426503601,24-Apr-22,789503,25891502,244,26-Apr-22,26-Apr-22,244,1,1,1
FAP426703503,24-Apr-22,789703,25891502,226,26-Apr-22,27-Apr-22,226,1,0,1
FAP427401502,24-Apr-22,789401,25891502,212,27-Apr-22,29-Apr-22,212,1,0,1
FAP425403502,24-Apr-22,789403,25891502,163,25-Apr-22,24-Apr-22,163,1,1,1
FAP426403603,24-Apr-22,789403,25891502,179,26-Apr-22,26-Apr-22,179,1,1,1
FAP426221503,24-Apr-22,789221,25891502,229,26-Apr-22,26-Apr-22,229,1,1,1
FAP425321502,24-Apr-22,789321,25891502,205,25-Apr-22,25-Apr-22,205,1,1,1
FAP425601603,24-Apr-22,789601,25891502,204,25-Apr-22,25-Apr-22,204,1,1,1
FAP425520403,24-Apr-22,789520,25891403,320,25-Apr-22,28-Apr-22,320,1,0,1
FAP426420501,24-Apr-22,789420,25891403,486,26-Apr-22,26-Apr-22,486,1,1,1
FAP426603501,24-Apr-22,789603,25891403,208,26-Apr-22,26-Apr-22,208,1,1,1
FAP425221403,24-Apr-22,789221,25891403,410,25-Apr-22,25-Apr-22,410,1,1,1
FAP427221403,24-Apr-22,789221,25891403,360,27-Apr-22,27-Apr-22,360,1,1,1
FAP426703403,24-Apr-22,789703,25891403,281,26-Apr-22,26-Apr-22,281,1,1,1
FAP425503602,24-Apr-22,789503,25891403,225,25-Apr-22,25-Apr-22,225,1,1,1
FAP426102502,24-Apr-22,789102,25891403,344,26-Apr-22,26-Apr-22,344,1,1,1
FAP425101602,24-Apr-22,789101,25891403,248,25-Apr-22,25-Apr-22,198,0,1,0
FAP427101403,24-Apr-22,789101,25891403,315,27-Apr-22,27-Apr-22,315,1,1,1
FAP427202501,24-Apr-22,789202,25891403,256,27-Apr-22,27-Apr-22,256,1,1,1
FAP425303403,24-Apr-22,789303,25891403,321,25-Apr-22,25-Apr-22,289,0,1,0
FAP425521403,24-Apr-22,789521,25891403,335,25-Apr-22,26-Apr-22,335,1,0,1
FAP426702403,24-Apr-22,789702,25891403,454,26-Apr-22,27-Apr-22,431,0,0,0
FAP427301403,24-Apr-22,789301,25891403,440,27-Apr-22,30-Apr-22,440,1,0,1
FAP427401502,24-Apr-22,789401,25891403,363,27-Apr-22,29-Apr-22,363,1,0,1
FAP425220403,24-Apr-22,789220,25891403,401,25-Apr-22,25-Apr-22,401,1,1,1
FAP426622603,24-Apr-22,789622,25891503,116,26-Apr-22,26-Apr-22,116,1,1,1
FAP425403603,24-Apr-22,789403,25891503,158,25-Apr-22,25-Apr-22,158,1,1,1
FAP427403503,24-Apr-22,789403,25891503,115,27-Apr-22,27-Apr-22,115,1,1,1
FAP427321503,24-Apr-22,789321,25891503,220,27-Apr-22,27-Apr-22,220,1,1,1
FAP426221503,24-Apr-22,789221,25891503,225,26-Apr-22,26-Apr-22,225,1,1,1
FAP426103603,24-Apr-22,789103,25891503,133,26-Apr-22,26-Apr-22,133,1,1,1
FAP426420503,24-Apr-22,789420,25891503,196,26-Apr-22,25-Apr-22,196,1,1,1
FAP427902603,24-Apr-22,789902,25891503,238,27-Apr-22,27-Apr-22,238,1,1,1
FAP425401503,24-Apr-22,789401,25891503,115,25-Apr-22,25-Apr-22,115,1,1,1
FAP426401503,24-Apr-22,789401,25891503,227,26-Apr-22,27-Apr-22,227,1,0,1
FAP426703503,24-Apr-22,789703,25891503,241,26-Apr-22,27-Apr-22,241,1,0,1
FAP427703603,24-Apr-22,789703,25891503,152,27-Apr-22,27-Apr-22,152,1,1,1
FAP427721503,24-Apr-22,789721,25891503,165,27-Apr-22,27-Apr-22,165,1,1,1
FAP426320601,24-Apr-22,789320,25891503,171,26-Apr-22,27-Apr-22,162,0,0,0
FAP425520503,24-Apr-22,789520,25891503,246,25-Apr-22,27-Apr-22,234,0,0,0
FAP426520503,24-Apr-22,789520,25891503,113,26-Apr-22,26-Apr-22,107,0,1,0
FAP426301503,24-Apr-22,789301,25891503,243,26-Apr-22,26-Apr-22,231,0,1,0
FAP425101602,24-Apr-22,789101,25891503,135,25-Apr-22,25-Apr-22,121,0,1,0
FAP427303503,24-Apr-22,789303,25891503,112,27-Apr-22,29-Apr-22,112,1,0,1
FAP426601602,24-Apr-22,789601,25891503,194,26-Apr-22,26-Apr-22,155,0,1,0
FAP425203503,24-Apr-22,789203,25891503,164,25-Apr-22,25-Apr-22,156,0,1,0
FAP426422503,24-Apr-22,789422,25891503,158,26-Apr-22,26-Apr-22,158,1,1,1
FAP427422503,24-Apr-22,789422,25891503,223,27-Apr-22,26-Apr-22,223,1,1,1
FAP425421303,24-Apr-22,789421,25891103,499,25-Apr-22,27-Apr-22,449,0,0,0
FAP427403503,24-Apr-22,789403,25891103,391,27-Apr-22,27-Apr-22,391,1,1,1
FAP427702103,24-Apr-22,789702,25891103,478,27-Apr-22,28-Apr-22,478,1,0,1
FAP425201103,24-Apr-22,789201,25891103,431,25-Apr-22,26-Apr-22,431,1,0,1
FAP426201302,24-Apr-22,789201,25891103,440,26-Apr-22,26-Apr-22,440,1,1,1
FAP426501303,24-Apr-22,789501,25891103,416,26-Apr-22,26-Apr-22,416,1,1,1
FAP425220403,24-Apr-22,789220,25891103,449,25-Apr-22,25-Apr-22,449,1,1,1
FAP426220501,24-Apr-22,789220,25891103,426,26-Apr-22,27-Apr-22,341,0,0,0
FAP426122103,24-Apr-22,789122,25891103,450,26-Apr-22,28-Apr-22,405,0,0,0
FAP425101201,24-Apr-22,789101,25891103,355,25-Apr-22,26-Apr-22,355,1,0,1
FAP426101103,24-Apr-22,789101,25891103,377,26-Apr-22,25-Apr-22,377,1,1,1
FAP425401103,24-Apr-22,789401,25891103,454,25-Apr-22,28-Apr-22,454,1,0,1
FAP426401503,24-Apr-22,789401,25891103,439,26-Apr-22,27-Apr-22,439,1,0,1
FAP425102502,24-Apr-22,789102,25891103,302,25-Apr-22,26-Apr-22,287,0,0,0
FAP427721503,24-Apr-22,789721,25891103,334,27-Apr-22,27-Apr-22,301,0,1,0
FAP426420103,24-Apr-22,789420,25891103,450,26-Apr-22,29-Apr-22,405,0,0,0
FAP426321402,24-Apr-22,789321,25891103,415,26-Apr-22,26-Apr-22,415,1,1,1
FAP427703603,24-Apr-22,789703,25891601,55,27-Apr-22,27-Apr-22,55,1,1,1
FAP425522601,24-Apr-22,789522,25891601,194,25-Apr-22,28-Apr-22,194,1,0,1
FAP427601601,24-Apr-22,789601,25891601,190,27-Apr-22,27-Apr-22,180,0,1,0
FAP425702601,24-Apr-22,789702,25891601,167,25-Apr-22,25-Apr-22,134,0,1,0
FAP427520601,24-Apr-22,789520,25891601,119,27-Apr-22,26-Apr-22,95,0,1,0
FAP426902601,24-Apr-22,789902,25891601,71,26-Apr-22,27-Apr-22,71,1,0,1
FAP425521601,24-Apr-22,789521,25891601,162,25-Apr-22,25-Apr-22,162,1,1,1
FAP425201602,24-Apr-22,789201,25891601,65,25-Apr-22,25-Apr-22,65,1,1,1
FAP426622603,24-Apr-22,789622,25891601,78,26-Apr-22,26-Apr-22,78,1,1,1
FAP426121601,24-Apr-22,789121,25891601,159,26-Apr-22,29-Apr-22,151,0,0,0
FAP425320603,24-Apr-22,789320,25891601,116,25-Apr-22,25-Apr-22,116,1,1,1
FAP426320601,24-Apr-22,789320,25891601,86,26-Apr-22,27-Apr-22,77,0,0,0
FAP426503601,24-Apr-22,789503,25891601,53,26-Apr-22,26-Apr-22,50,0,1,0
FAP427401601,24-Apr-22,789401,25891601,89,27-Apr-22,26-Apr-22,85,0,1,0
FAP425420601,24-Apr-22,789420,25891601,82,25-Apr-22,26-Apr-22,82,1,0,1
FAP425103402,24-Apr-22,789103,25891402,223,25-Apr-22,25-Apr-22,223,1,1,1
FAP425220403,24-Apr-22,789220,25891402,310,25-Apr-22,25-Apr-22,310,1,1,1
FAP427220402,24-Apr-22,789220,25891402,394,27-Apr-22,27-Apr-22,394,1,1,1
FAP425501402,24-Apr-22,789501,25891402,283,25-Apr-22,25-Apr-22,283,1,1,1
FAP427501602,24-Apr-22,789501,25891402,310,27-Apr-22,27-Apr-22,310,1,1,1
FAP425603402,24-Apr-22,789603,25891402,414,25-Apr-22,25-Apr-22,414,1,1,1
FAP426720402,24-Apr-22,789720,25891402,219,26-Apr-22,26-Apr-22,219,1,1,1
FAP426601602,24-Apr-22,789601,25891402,438,26-Apr-22,26-Apr-22,394,0,1,0
FAP427601402,24-Apr-22,789601,25891402,486,27-Apr-22,26-Apr-22,486,1,1,1
FAP426422402,24-Apr-22,789422,25891402,400,26-Apr-22,28-Apr-22,320,0,0,0
FAP427422603,24-Apr-22,789422,25891402,293,27-Apr-22,27-Apr-22,293,1,1,1
FAP425521403,24-Apr-22,789521,25891402,405,25-Apr-22,26-Apr-22,365,0,0,0
FAP426521402,24-Apr-22,789521,25891402,367,26-Apr-22,29-Apr-22,367,1,0,1
FAP426321402,24-Apr-22,789321,25891402,350,26-Apr-22,26-Apr-22,350,1,1,1
FAP426522402,24-Apr-22,789522,25891402,345,26-Apr-22,29-Apr-22,345,1,0,1
FAP427201402,24-Apr-22,789201,25891402,242,27-Apr-22,27-Apr-22,242,1,1,1
FAP425121402,24-Apr-22,789121,25891402,212,25-Apr-22,26-Apr-22,201,0,0,0
FAP427121602,24-Apr-22,789121,25891402,201,27-Apr-22,28-Apr-22,201,1,0,1
FAP427622402,24-Apr-22,789622,25891402,464,27-Apr-22,30-Apr-22,464,1,0,1
FAP427102402,24-Apr-22,789102,25891402,253,27-Apr-22,27-Apr-22,253,1,1,1
FAP425303201,24-Apr-22,789303,25891201,473,25-Apr-22,24-Apr-22,473,1,1,1
FAP427603602,24-Apr-22,789603,25891201,134,27-Apr-22,27-Apr-22,134,1,1,1
FAP426420602,24-Apr-22,789420,25891201,152,26-Apr-22,27-Apr-22,152,1,0,1
FAP425202501,24-Apr-22,789202,25891201,358,25-Apr-22,25-Apr-22,358,1,1,1
FAP427421202,24-Apr-22,789421,25891201,440,27-Apr-22,29-Apr-22,418,0,0,0
FAP426721602,24-Apr-22,789721,25891201,271,26-Apr-22,26-Apr-22,271,1,1,1
FAP426403201,24-Apr-22,789403,25891201,360,26-Apr-22,27-Apr-22,360,1,0,1
FAP426103301,24-Apr-22,789103,25891201,441,26-Apr-22,27-Apr-22,353,0,0,0
FAP426422201,24-Apr-22,789422,25891201,239,26-Apr-22,29-Apr-22,239,1,0,1
FAP427422501,24-Apr-22,789422,25891201,125,27-Apr-22,28-Apr-22,125,1,0,1
FAP426503601,24-Apr-22,789503,25891201,109,26-Apr-22,26-Apr-22,109,1,1,1
FAP426501201,24-Apr-22,789501,25891201,321,26-Apr-22,25-Apr-22,305,0,1,0
FAP425220201,24-Apr-22,789220,25891201,331,25-Apr-22,28-Apr-22,331,1,0,1
FAP426220203,24-Apr-22,789220,25891201,342,26-Apr-22,26-Apr-22,342,1,1,1
FAP427903201,24-Apr-22,789903,25891201,185,27-Apr-22,26-Apr-22,185,1,1,1
FAP427203201,24-Apr-22,789203,25891201,499,27-Apr-22,27-Apr-22,449,0,1,0
FAP425622501,24-Apr-22,789622,25891201,377,25-Apr-22,25-Apr-22,377,1,1,1
FAP425101201,24-Apr-22,789101,25891201,309,25-Apr-22,26-Apr-22,309,1,0,1
FAP427101403,24-Apr-22,789101,25891201,322,27-Apr-22,27-Apr-22,322,1,1,1
FAP427422501,24-Apr-22,789422,25891501,207,27-Apr-22,28-Apr-22,186,0,0,0
FAP426503601,24-Apr-22,789503,25891501,245,26-Apr-22,26-Apr-22,245,1,1,1
FAP425702601,24-Apr-22,789702,25891501,236,25-Apr-22,25-Apr-22,212,0,1,0
FAP426702501,24-Apr-22,789702,25891501,178,26-Apr-22,25-Apr-22,169,0,1,0
FAP425601603,24-Apr-22,789601,25891501,223,25-Apr-22,25-Apr-22,201,0,1,0
FAP426601602,24-Apr-22,789601,25891501,165,26-Apr-22,26-Apr-22,165,1,1,1
FAP425203503,24-Apr-22,789203,25891501,155,25-Apr-22,25-Apr-22,155,1,1,1
FAP426603501,24-Apr-22,789603,25891501,167,26-Apr-22,26-Apr-22,150,0,1,0
FAP426420501,24-Apr-22,789420,25891501,191,26-Apr-22,26-Apr-22,191,1,1,1
FAP427420501,24-Apr-22,789420,25891501,227,27-Apr-22,29-Apr-22,204,0,0,0
FAP426621501,24-Apr-22,789621,25891501,182,26-Apr-22,27-Apr-22,182,1,0,1
FAP426122501,24-Apr-22,789122,25891501,115,26-Apr-22,27-Apr-22,92,0,0,0
FAP427103501,24-Apr-22,789103,25891501,179,27-Apr-22,26-Apr-22,179,1,1,1
FAP426220501,24-Apr-22,789220,25891501,136,26-Apr-22,27-Apr-22,136,1,0,1
FAP425202501,24-Apr-22,789202,25891501,132,25-Apr-22,25-Apr-22,132,1,1,1
FAP427202501,24-Apr-22,789202,25891501,107,27-Apr-22,27-Apr-22,86,0,1,0
FAP427720501,24-Apr-22,789720,25891501,244,27-Apr-22,27-Apr-22,244,1,1,1
FAP425622501,24-Apr-22,789622,25891501,154,25-Apr-22,25-Apr-22,154,1,1,1
FAP425503602,24-Apr-22,789503,25891602,53,25-Apr-22,25-Apr-22,53,1,1,1
FAP426303602,24-Apr-22,789303,25891602,166,26-Apr-22,28-Apr-22,166,1,0,1
FAP425102602,24-Apr-22,789102,25891602,160,25-Apr-22,25-Apr-22,160,1,1,1
FAP425621602,24-Apr-22,789621,25891602,103,25-Apr-22,25-Apr-22,103,1,1,1
FAP425703602,24-Apr-22,789703,25891602,67,25-Apr-22,25-Apr-22,67,1,1,1
FAP427703603,24-Apr-22,789703,25891602,138,27-Apr-22,27-Apr-22,138,1,1,1
FAP426420602,24-Apr-22,789420,25891602,169,26-Apr-22,27-Apr-22,169,1,0,1
FAP426601602,24-Apr-22,789601,25891602,51,26-Apr-22,26-Apr-22,51,1,1,1
FAP425201602,24-Apr-22,789201,25891602,111,25-Apr-22,25-Apr-22,111,1,1,1
FAP427121602,24-Apr-22,789121,25891602,116,27-Apr-22,28-Apr-22,116,1,0,1
FAP427622602,24-Apr-22,789622,25891602,157,27-Apr-22,27-Apr-22,157,1,1,1
FAP425101602,24-Apr-22,789101,25891602,55,25-Apr-22,25-Apr-22,55,1,1,1
FAP427603602,24-Apr-22,789603,25891602,164,27-Apr-22,27-Apr-22,164,1,1,1
FAP426721602,24-Apr-22,789721,25891602,128,26-Apr-22,26-Apr-22,102,0,1,0
FAP427501602,24-Apr-22,789501,25891602,184,27-Apr-22,27-Apr-22,184,1,1,1
FAP426403603,24-Apr-22,789403,25891602,194,26-Apr-22,26-Apr-22,194,1,1,1
FAP425220403,24-Apr-22,789220,25891101,385,25-Apr-22,25-Apr-22,385,1,1,1
FAP426521402,24-Apr-22,789521,25891101,398,26-Apr-22,29-Apr-22,378,0,0,0
FAP427220402,24-Apr-22,789220,25891101,451,27-Apr-22,27-Apr-22,451,1,1,1
FAP425703602,24-Apr-22,789703,25891101,318,25-Apr-22,25-Apr-22,286,0,1,0
FAP427902101,24-Apr-22,789902,25891101,341,27-Apr-22,28-Apr-22,341,1,0,1
FAP427121101,24-Apr-22,789121,25891101,313,27-Apr-22,26-Apr-22,313,1,1,1
FAP426903303,24-Apr-22,789903,25891101,331,26-Apr-22,26-Apr-22,298,0,1,0
FAP427903302,24-Apr-22,789903,25891101,468,27-Apr-22,27-Apr-22,445,0,1,0
FAP425720101,24-Apr-22,789720,25891101,309,25-Apr-22,25-Apr-22,247,0,1,0
FAP426720101,24-Apr-22,789720,25891101,390,26-Apr-22,29-Apr-22,390,1,0,1
FAP425702101,24-Apr-22,789702,25891101,413,25-Apr-22,28-Apr-22,330,0,0,0
FAP427702202,24-Apr-22,789702,25891101,379,27-Apr-22,27-Apr-22,341,0,1,0
FAP426103603,24-Apr-22,789103,25891101,442,26-Apr-22,26-Apr-22,442,1,1,1
FAP426621303,24-Apr-22,789621,25891101,480,26-Apr-22,26-Apr-22,480,1,1,1
FAP427601601,24-Apr-22,789601,25891101,390,27-Apr-22,27-Apr-22,390,1,1,1
FAP426420401,24-Apr-22,789420,25891101,489,26-Apr-22,28-Apr-22,489,1,0,1
FAP426622603,24-Apr-22,789622,25891101,353,26-Apr-22,26-Apr-22,353,1,1,1
FAP427402101,24-Apr-22,789402,25891101,464,27-Apr-22,27-Apr-22,418,0,1,0
FAP425902401,24-Apr-22,789902,25891401,280,25-Apr-22,25-Apr-22,280,1,1,1
FAP427902401,24-Apr-22,789902,25891401,371,27-Apr-22,26-Apr-22,371,1,1,1
FAP426121401,24-Apr-22,789121,25891401,208,26-Apr-22,25-Apr-22,166,0,1,0
FAP426503401,24-Apr-22,789503,25891401,383,26-Apr-22,27-Apr-22,383,1,0,1
FAP425903401,24-Apr-22,789903,25891401,247,25-Apr-22,25-Apr-22,247,1,1,1
FAP425702601,24-Apr-22,789702,25891401,329,25-Apr-22,25-Apr-22,329,1,1,1
FAP427301401,24-Apr-22,789301,25891401,425,27-Apr-22,27-Apr-22,425,1,1,1
FAP427522401,24-Apr-22,789522,25891401,363,27-Apr-22,30-Apr-22,363,1,0,1
FAP427721503,24-Apr-22,789721,25891401,352,27-Apr-22,27-Apr-22,352,1,1,1
FAP425303403,24-Apr-22,789303,25891401,375,25-Apr-22,25-Apr-22,337,0,1,0
FAP427422401,24-Apr-22,789422,25891401,474,27-Apr-22,29-Apr-22,474,1,0,1
FAP425122401,24-Apr-22,789122,25891401,380,25-Apr-22,24-Apr-22,361,0,1,0
FAP425401503,24-Apr-22,789401,25891401,313,25-Apr-22,25-Apr-22,313,1,1,1
FAP426720402,24-Apr-22,789720,25891401,482,26-Apr-22,26-Apr-22,386,0,1,0
FAP426420401,24-Apr-22,789420,25891401,326,26-Apr-22,28-Apr-22,326,1,0,1
FAP427220401,24-Apr-22,789220,25891401,500,27-Apr-22,28-Apr-22,500,1,0,1
FAP425321502,24-Apr-22,789321,25891401,433,25-Apr-22,25-Apr-22,411,0,1,0
FAP427403503,24-Apr-22,789403,25891401,477,27-Apr-22,27-Apr-22,477,1,1,1
FAP426501603,24-Apr-22,789501,25891603,196,26-Apr-22,28-Apr-22,196,1,0,1
FAP425320603,24-Apr-22,789320,25891603,95,25-Apr-22,25-Apr-22,95,1,1,1
FAP425403603,24-Apr-22,789403,25891603,103,25-Apr-22,25-Apr-22,103,1,1,1
FAP426403603,24-Apr-22,789403,25891603,92,26-Apr-22,26-Apr-22,92,1,1,1
FAP425420603,24-Apr-22,789420,25891603,142,25-Apr-22,28-Apr-22,142,1,0,1
FAP425121603,24-Apr-22,789121,25891603,183,25-Apr-22,25-Apr-22,183,1,1,1
FAP427121603,24-Apr-22,789121,25891603,83,27-Apr-22,30-Apr-22,83,1,0,1
FAP426622603,24-Apr-22,789622,25891603,105,26-Apr-22,26-Apr-22,105,1,1,1
FAP426402603,24-Apr-22,789402,25891603,160,26-Apr-22,25-Apr-22,160,1,1,1
FAP427422603,24-Apr-22,789422,25891603,67,27-Apr-22,27-Apr-22,67,1,1,1
FAP426421603,24-Apr-22,789421,25891603,84,26-Apr-22,28-Apr-22,76,0,0,0
FAP427902603,24-Apr-22,789902,25891603,185,27-Apr-22,27-Apr-22,167,0,1,0
FAP427703603,24-Apr-22,789703,25891603,104,27-Apr-22,27-Apr-22,104,1,1,1
FAP425601603,24-Apr-22,789601,25891603,181,25-Apr-22,25-Apr-22,172,0,1,0
FAP426103603,24-Apr-22,789103,25891603,101,26-Apr-22,26-Apr-22,91,0,1,0
FAP426202603,24-Apr-22,789202,25891603,55,26-Apr-22,26-Apr-22,55,1,1,1
FAP427402202,24-Apr-22,789402,25891202,210,27-Apr-22,28-Apr-22,200,0,0,0
FAP427702202,24-Apr-22,789702,25891202,106,27-Apr-22,27-Apr-22,106,1,1,1
FAP427622602,24-Apr-22,789622,25891202,184,27-Apr-22,27-Apr-22,166,0,1,0
FAP425320603,24-Apr-22,789320,25891202,195,25-Apr-22,25-Apr-22,195,1,1,1
FAP425403603,24-Apr-22,789403,25891202,269,25-Apr-22,25-Apr-22,269,1,1,1
FAP426403603,24-Apr-22,789403,25891202,195,26-Apr-22,26-Apr-22,195,1,1,1
FAP425301202,24-Apr-22,789301,25891202,491,25-Apr-22,26-Apr-22,491,1,0,1
FAP425422202,24-Apr-22,789422,25891202,177,25-Apr-22,26-Apr-22,177,1,0,1
FAP427422503,24-Apr-22,789422,25891202,336,27-Apr-22,26-Apr-22,302,0,1,0
FAP427303302,24-Apr-22,789303,25891202,359,27-Apr-22,27-Apr-22,359,1,1,1
FAP427721202,24-Apr-22,789721,25891202,251,27-Apr-22,28-Apr-22,251,1,0,1
FAP427421202,24-Apr-22,789421,25891202,227,27-Apr-22,29-Apr-22,204,0,0,0
FAP425101602,24-Apr-22,789101,25891202,412,25-Apr-22,25-Apr-22,412,1,1,1
FAP425401202,24-Apr-22,789401,25891202,144,25-Apr-22,27-Apr-22,137,0,0,0
FAP426401303,24-Apr-22,789401,25891202,364,26-Apr-22,26-Apr-22,364,1,1,1
FAP426603501,24-Apr-22,789603,25891202,441,26-Apr-22,26-Apr-22,441,1,1,1
FAP427220402,24-Apr-22,789220,25891202,175,27-Apr-22,27-Apr-22,175,1,1,1
FAP426202203,24-Apr-22,789202,25891202,140,26-Apr-22,27-Apr-22,126,0,0,0
FAP425603402,24-Apr-22,789603,25891303,65,25-Apr-22,25-Apr-22,65,1,1,1
FAP426103603,24-Apr-22,789103,25891303,93,26-Apr-22,26-Apr-22,88,0,1,0
FAP427103303,24-Apr-22,789103,25891303,87,27-Apr-22,27-Apr-22,70,0,1,0
FAP426301503,24-Apr-22,789301,25891303,99,26-Apr-22,26-Apr-22,99,1,1,1
FAP427321503,24-Apr-22,789321,25891303,75,27-Apr-22,27-Apr-22,60,0,1,0
FAP427601303,24-Apr-22,789601,25891303,48,27-Apr-22,30-Apr-22,46,0,0,0
FAP425303403,24-Apr-22,789303,25891303,32,25-Apr-22,25-Apr-22,30,0,1,0
FAP426401303,24-Apr-22,789401,25891303,25,26-Apr-22,26-Apr-22,25,1,1,1
FAP427720501,24-Apr-22,789720,25891303,85,27-Apr-22,27-Apr-22,85,1,1,1
FAP425421303,24-Apr-22,789421,25891303,61,25-Apr-22,27-Apr-22,55,0,0,0
FAP426622603,24-Apr-22,789622,25891303,85,26-Apr-22,26-Apr-22,85,1,1,1
FAP427622602,24-Apr-22,789622,25891303,79,27-Apr-22,27-Apr-22,71,0,1,0
FAP426501303,24-Apr-22,789501,25891303,72,26-Apr-22,26-Apr-22,72,1,1,1
FAP427320303,24-Apr-22,789320,25891303,24,27-Apr-22,27-Apr-22,23,0,1,0
FAP426702303,24-Apr-22,789702,25891303,70,26-Apr-22,29-Apr-22,66,0,0,0
FAP425221303,24-Apr-22,789221,25891303,83,25-Apr-22,28-Apr-22,75,0,0,0
FAP426202603,24-Apr-22,789202,25891303,85,26-Apr-22,26-Apr-22,85,1,1,1
FAP426403603,24-Apr-22,789403,25891303,35,26-Apr-22,26-Apr-22,35,1,1,1
FAP425121402,24-Apr-22,789121,25891303,99,25-Apr-22,26-Apr-22,99,1,0,1
FAP426220501,24-Apr-22,789220,25891303,83,26-Apr-22,27-Apr-22,83,1,0,1
FAP425101303,24-Apr-22,789101,25891303,41,25-Apr-22,24-Apr-22,41,1,1,1
FAP425402303,24-Apr-22,789402,25891303,24,25-Apr-22,25-Apr-22,19,0,1,0
FAP426903303,24-Apr-22,789903,25891303,99,26-Apr-22,26-Apr-22,94,0,1,0
FAP426621303,24-Apr-22,789621,25891303,82,26-Apr-22,26-Apr-22,74,0,1,0
FAP425521601,24-Apr-22,789521,25891303,77,25-Apr-22,25-Apr-22,77,1,1,1
FAP426603302,25-Apr-22,789603,25891203,133,26-Apr-22,27-Apr-22,133,1,0,1
FAP426101303,25-Apr-22,789101,25891203,363,26-Apr-22,26-Apr-22,363,1,1,1
FAP427401501,25-Apr-22,789401,25891203,398,27-Apr-22,27-Apr-22,398,1,1,1
FAP428203503,25-Apr-22,789203,25891203,289,28-Apr-22,28-Apr-22,289,1,1,1
FAP427220601,25-Apr-22,789220,25891203,449,27-Apr-22,27-Apr-22,404,0,1,0
FAP426301501,25-Apr-22,789301,25891203,367,26-Apr-22,26-Apr-22,367,1,1,1
FAP428503401,25-Apr-22,789503,25891203,189,28-Apr-22,28-Apr-22,189,1,1,1
FAP427720302,25-Apr-22,789720,25891203,366,27-Apr-22,27-Apr-22,366,1,1,1
FAP427201203,25-Apr-22,789201,25891203,406,27-Apr-22,26-Apr-22,406,1,1,1
FAP427601602,25-Apr-22,789601,25891203,227,27-Apr-22,27-Apr-22,227,1,1,1
FAP428122601,25-Apr-22,789122,25891203,266,28-Apr-22,30-Apr-22,266,1,0,1
FAP427903303,25-Apr-22,789903,25891203,193,27-Apr-22,27-Apr-22,174,0,1,0
FAP426421203,25-Apr-22,789421,25891203,207,26-Apr-22,26-Apr-22,197,0,1,0
FAP428702401,25-Apr-22,789702,25891203,251,28-Apr-22,28-Apr-22,226,0,1,0
FAP428520302,25-Apr-22,789520,25891203,221,28-Apr-22,30-Apr-22,177,0,0,0
FAP428102302,25-Apr-22,789102,25891302,34,28-Apr-22,28-Apr-22,34,1,1,1
FAP428320403,25-Apr-22,789320,25891302,60,28-Apr-22,30-Apr-22,60,1,0,1
FAP426603302,25-Apr-22,789603,25891302,32,26-Apr-22,27-Apr-22,32,1,0,1
FAP426721302,25-Apr-22,789721,25891302,99,26-Apr-22,28-Apr-22,99,1,0,1
FAP426520601,25-Apr-22,789520,25891302,34,26-Apr-22,27-Apr-22,27,0,0,0
